id,Group,Per1,Per2,Per3,Per4,Per5,Per6,Per7,Per8,Per9,Dem1,Dem2,Dem3,Dem4,Dem5,Dem6,Dem7,Dem8,Dem9,Cred1,Cred2,Cred3,Cred4,Cred5,Cred6,Normalised_FNT,Target
112204,Grp164,0.19333333333333336,1.1500000000000001,0.7466666666666667,0.9733333333333333,0.7600000000000001,0.9733333333333333,0.64,0.9866666666666667,0.5599999999999999,0.5933333333333334,0.53,0.5466666666666667,0.49333333333333335,0.7600000000000001,1.1466666666666667,0.6733333333333333,0.64,0.71,0.6366666666666666,0.2866666666666667,0.7066666666666667,0.6033333333333334,0.6766666666666666,0.62,-247.015,0
51265,Grp21,0.9633333333333334,0.5133333333333333,0.9066666666666666,0.8033333333333333,0.6566666666666666,1.27,0.42,0.89,0.7733333333333333,1.3666666666666665,0.7533333333333333,0.9466666666666667,0.35333333333333333,0.12999999999999998,0.19000000000000003,0.6333333333333333,0.7633333333333333,1.0066666666666666,0.6566666666666666,0.35666666666666663,0.7000000000000001,0.9033333333333333,0.6833333333333332,0.6666666666666666,-235.5625,0
224759,Grp49,1.3533333333333335,0.6866666666666666,0.09333333333333334,0.81,0.7766666666666667,0.3866666666666667,0.6966666666666667,0.62,0.8933333333333334,0.43,0.27666666666666667,0.7966666666666667,0.77,0.5833333333333334,0.66,0.5866666666666667,0.5433333333333333,0.32666666666666666,0.7866666666666666,0.8266666666666667,0.5599999999999999,0.7266666666666667,0.6433333333333333,0.6566666666666666,-249.505,0
283258,Grp293,0.6833333333333332,1.0,0.24333333333333332,0.18000000000000002,1.2433333333333334,0.43999999999999995,1.1866666666666668,0.5866666666666667,0.51,0.48666666666666664,0.4066666666666667,0.43,0.6533333333333333,0.88,0.89,0.6433333333333333,0.7333333333333334,0.9133333333333334,0.5233333333333333,0.21666666666666665,0.6066666666666667,0.7200000000000001,0.7966666666666667,0.7466666666666667,-249.8075,0
53992,Grp116,0.12999999999999998,0.6166666666666667,1.0066666666666666,0.8433333333333334,1.2766666666666666,0.3233333333333333,0.5499999999999999,0.6233333333333334,0.7566666666666667,0.5333333333333333,0.5633333333333334,1.2433333333333334,0.64,0.5466666666666667,0.8333333333333334,0.6066666666666667,0.5166666666666667,0.47666666666666674,0.52,0.5133333333333333,0.4166666666666667,0.7200000000000001,0.84,0.65,-249.5525,0
22786,Grp506,-0.8300000000000001,1.8333333333333333,0.69,-0.24000000000000007,0.6266666666666666,0.5233333333333333,1.0733333333333333,0.49333333333333335,2.0433333333333334,1.0533333333333335,0.3333333333333333,0.8033333333333333,0.7533333333333333,0.7000000000000001,0.47666666666666674,1.5233333333333334,0.3333333333333333,0.5166666666666667,0.5933333333333334,0.48,0.7966666666666667,0.85,0.66,0.2833333333333334,-248.08,0
104266,Grp59,0.43999999999999995,0.7533333333333333,1.1066666666666667,0.19333333333333336,0.43333333333333335,0.8266666666666667,0.5066666666666667,0.9,0.06333333333333331,1.2333333333333334,1.0066666666666666,0.7866666666666666,0.9433333333333334,0.21666666666666665,0.68,0.7033333333333333,0.87,1.1933333333333334,0.63,0.59,0.6666666666666666,0.6566666666666666,0.6566666666666666,0.66,-238.75,0
104708,Grp445,-0.11999999999999995,1.5533333333333335,0.06666666666666665,0.4666666666666666,0.5633333333333334,0.25333333333333335,0.5566666666666666,1.2166666666666666,0.27666666666666667,-0.016666666666666607,1.1666666666666667,0.33666666666666667,1.0266666666666666,0.63,0.12333333333333336,0.37333333333333335,0.81,0.7999999999999999,0.6866666666666666,0.5233333333333333,0.5666666666666667,0.39666666666666667,0.33666666666666667,0.6266666666666666,-249.7775,0
167379,Grp286,0.5933333333333334,1.13,0.48333333333333334,0.53,0.8300000000000001,0.29000000000000004,0.9,0.7400000000000001,0.5233333333333333,0.5933333333333334,1.0733333333333333,0.5166666666666667,0.7533333333333333,0.5066666666666667,0.53,0.6566666666666666,0.58,0.4466666666666666,0.73,1.0266666666666666,0.5266666666666667,0.6933333333333334,0.7033333333333333,0.6766666666666666,-249.36,0
120949,Grp160,0.040000000000000036,1.2366666666666666,0.8133333333333334,0.20000000000000004,0.71,1.1033333333333333,0.41,-0.26333333333333336,0.8066666666666666,0.7799999999999999,0.68,0.8933333333333334,0.8633333333333333,0.7566666666666667,0.8300000000000001,0.5633333333333334,1.6166666666666665,0.22999999999999998,0.7733333333333333,0.20999999999999996,0.6633333333333333,1.0066666666666666,0.87,0.7466666666666667,-243.285,0
87371,Grp264,1.18,0.35333333333333333,0.6966666666666667,0.13999999999999999,0.37333333333333335,0.6466666666666666,0.35000000000000003,0.63,0.02666666666666669,0.38000000000000006,1.1633333333333333,0.9266666666666667,0.5033333333333333,0.5599999999999999,0.57,0.57,0.59,0.6033333333333334,0.65,0.41,0.82,0.6233333333333334,0.6833333333333332,0.6699999999999999,-247.5,0
62610,Grp40,0.42,0.6266666666666666,1.3133333333333332,1.2666666666666666,0.12333333333333336,0.86,0.42333333333333334,0.9333333333333332,0.9033333333333333,0.39666666666666667,0.48666666666666664,0.5666666666666667,0.19000000000000003,0.53,1.1266666666666667,0.7433333333333333,0.7766666666666667,1.0166666666666666,0.7566666666666667,0.8966666666666666,0.4666666666666666,0.9066666666666666,0.6766666666666666,0.6666666666666666,-221.04500000000002,0
275882,Grp154,0.73,0.9933333333333333,0.10333333333333335,0.5166666666666667,1.0066666666666666,0.6466666666666666,0.8333333333333334,0.8066666666666666,0.5566666666666666,0.68,0.6233333333333334,0.7033333333333333,0.9333333333333332,1.23,0.81,0.63,0.77,0.9199999999999999,0.6266666666666666,0.52,0.6233333333333334,0.62,0.6366666666666666,0.6466666666666666,-239.2975,0
148654,Grp298,0.66,0.9033333333333333,1.0566666666666666,0.88,0.8133333333333334,0.7999999999999999,0.81,0.7133333333333334,1.1633333333333333,0.9733333333333333,1.1666666666666667,-0.3499999999999999,0.5966666666666667,0.6733333333333333,0.7166666666666667,0.5833333333333334,0.48333333333333334,0.28,0.7233333333333333,0.48666666666666664,0.47333333333333333,0.26333333333333336,0.7000000000000001,0.6833333333333332,-245.525,0
118784,Grp15,1.1233333333333333,0.3033333333333333,0.79,0.21999999999999997,0.22666666666666666,0.49666666666666665,0.3833333333333333,0.6066666666666667,-0.0033333333333332624,0.64,1.1733333333333333,0.9033333333333333,0.42333333333333334,0.4633333333333334,0.4566666666666667,0.6066666666666667,0.62,0.65,0.6666666666666666,0.6966666666666667,0.7766666666666667,0.6033333333333334,0.68,0.6766666666666666,-232.91,0
116539,Grp395,0.77,1.26,0.17333333333333334,0.9333333333333332,1.2766666666666666,0.5133333333333333,0.9133333333333334,0.3333333333333333,0.30666666666666664,1.1500000000000001,1.0666666666666667,0.7333333333333334,1.1900000000000002,1.3833333333333335,0.6233333333333334,0.66,0.85,0.4033333333333333,0.48666666666666664,0.22666666666666666,1.1033333333333333,0.5966666666666667,0.7333333333333334,0.7600000000000001,-249.815,0
213733,Grp72,1.4333333333333333,0.13666666666666663,-0.1166666666666667,-0.20000000000000004,1.0599999999999998,1.8099999999999998,0.12000000000000004,0.9333333333333332,0.20000000000000004,0.5933333333333334,0.77,0.73,0.43,0.57,0.58,0.5433333333333333,0.61,0.6433333333333333,0.7566666666666667,0.8966666666666666,0.6233333333333334,0.62,0.6766666666666666,0.6466666666666666,-247.5,0
101396,Grp239,0.49,1.0066666666666666,0.9233333333333333,0.9033333333333333,1.0133333333333334,0.4566666666666667,0.9466666666666667,0.5866666666666667,0.33666666666666667,1.46,0.7433333333333333,0.9366666666666666,0.5966666666666667,0.82,0.8766666666666666,0.7366666666666667,0.6766666666666666,0.7566666666666667,0.62,0.71,0.5466666666666667,0.7999999999999999,0.6033333333333334,0.66,-249.81,0
242541,Grp193,1.3466666666666667,0.6166666666666667,-0.32,0.47333333333333333,1.5366666666666664,1.7133333333333336,0.5266666666666667,0.9266666666666667,0.7866666666666666,0.7766666666666667,0.5766666666666667,0.86,0.7266666666666667,0.5,0.62,0.6266666666666666,0.5499999999999999,0.3333333333333333,0.7866666666666666,0.8666666666666667,0.58,0.7400000000000001,0.6533333333333333,0.6533333333333333,-249.505,0
265528,Grp129,1.3099999999999998,0.6233333333333334,0.12666666666666662,0.8066666666666666,0.75,0.3233333333333333,0.8433333333333334,0.5533333333333333,0.7533333333333333,0.9966666666666667,0.7000000000000001,0.33,0.43,0.5666666666666667,0.7999999999999999,0.6166666666666667,0.6966666666666667,0.7999999999999999,0.6633333333333333,0.6866666666666666,0.7666666666666666,0.5833333333333334,0.6533333333333333,0.6433333333333333,-237.5025,0
157670,Grp42,0.6966666666666667,1.04,0.7766666666666667,0.6466666666666666,1.1900000000000002,0.7233333333333333,1.0599999999999998,0.48333333333333334,0.9433333333333334,1.3366666666666667,1.3866666666666667,0.3466666666666667,0.6133333333333334,0.88,1.0666666666666667,0.73,0.5166666666666667,0.45,0.6333333333333333,0.7000000000000001,0.39333333333333337,0.7233333333333333,0.5533333333333333,0.58,-249.7525,0
40890,Grp131,0.9033333333333333,0.2333333333333333,0.8566666666666666,0.73,0.29666666666666663,0.8033333333333333,0.5133333333333333,0.7366666666666667,1.0133333333333334,0.7333333333333334,0.51,0.38000000000000006,0.7799999999999999,0.7333333333333334,0.9766666666666667,0.8166666666666668,0.6433333333333333,0.4633333333333334,0.5866666666666667,0.5766666666666667,0.6933333333333334,0.98,0.6366666666666666,0.68,-182.44,0
209658,Grp42,1.3499999999999999,0.33,0.2233333333333333,0.39999999999999997,0.41333333333333333,0.2333333333333333,0.5866666666666667,0.5533333333333333,0.5533333333333333,0.36999999999999994,0.38000000000000006,0.7333333333333334,0.9933333333333333,0.1166666666666667,0.9266666666666667,0.6933333333333334,0.6566666666666666,0.5499999999999999,0.7366666666666667,0.6166666666666667,0.58,0.5233333333333333,0.6466666666666666,0.6533333333333333,-224.2875,0
252893,Grp86,1.2833333333333334,0.48,0.45999999999999996,0.6833333333333332,0.7200000000000001,1.12,0.3866666666666667,0.8533333333333334,1.0533333333333335,0.9466666666666667,0.4633333333333334,0.9466666666666667,0.5766666666666667,0.4166666666666667,0.4633333333333334,0.5566666666666666,0.6333333333333333,0.6366666666666666,0.79,0.10333333333333335,0.4633333333333334,0.49666666666666665,0.6933333333333334,0.6466666666666666,-247.5025,0
17860,Grp110,1.0266666666666666,0.7000000000000001,0.8366666666666666,1.1666666666666667,0.5466666666666667,0.5433333333333333,0.7033333333333333,0.6533333333333333,0.7633333333333333,0.5766666666666667,0.5533333333333333,0.6333333333333333,0.39666666666666667,0.3133333333333333,0.5,0.6166666666666667,0.6466666666666666,0.66,0.65,0.8033333333333333,0.8666666666666667,0.5533333333333333,0.6766666666666666,0.6733333333333333,-240.0075,0
166042,Grp56,0.27,0.7400000000000001,1.7833333333333332,2.1999999999999997,0.8533333333333334,0.9899999999999999,0.44333333333333336,0.7666666666666666,0.2333333333333333,0.4633333333333334,1.16,1.1133333333333333,0.77,0.8966666666666666,0.9,0.9733333333333333,0.7600000000000001,0.9500000000000001,0.6733333333333333,1.0566666666666666,0.6766666666666666,0.8233333333333333,0.73,0.6633333333333333,-236.085,0
